timestamp,open,high,low,close,volume
2025-11-19 09:30:00,0.465448,0.465944,0.465448,0.465944,280.18297178
2025-11-19 09:45:00,0.466661,0.466933,0.466661,0.466933,264.39379508
2025-11-19 10:00:00,0.467868,0.470351,0.467868,0.468967,900.91764369
2025-11-19 10:15:00,0.468652,0.468769,0.468652,0.468769,42.70301524
2025-11-19 10:30:00,0.46859,0.46859,0.468589,0.468589,17378.98122
2025-11-19 10:45:00,0.468589,0.468589,0.468589,0.468589,0.0
2025-11-19 11:00:00,0.466838,0.467105,0.466838,0.467094,4219.89027867
2025-11-19 11:15:00,0.46683,0.466905,0.466663,0.466663,1592.8478074
2025-11-19 11:30:00,0.466624,0.466624,0.466624,0.466624,214.26765458
2025-11-19 11:45:00,0.466624,0.466624,0.466624,0.466624,0.0
2025-11-19 12:00:00,0.467087,0.468222,0.466802,0.466802,1808.94381628
2025-11-19 12:15:00,0.466716,0.466716,0.466716,0.466716,100.0
2025-11-19 12:30:00,0.466716,0.466716,0.466716,0.466716,0.0
2025-11-19 12:45:00,0.469748,0.469748,0.469748,0.469748,100.0
2025-11-19 13:00:00,0.469167,0.469167,0.46763,0.468922,17805.25349135
2025-11-19 13:15:00,0.46852,0.46869,0.46852,0.46869,2068.241225
2025-11-19 13:30:00,0.468486,0.468813,0.466477,0.466477,32499.16316381
2025-11-19 13:45:00,0.466197,0.466207,0.464963,0.464963,4383.3376016
2025-11-19 14:00:00,0.464953,0.466296,0.462863,0.465964,1664.68837165
2025-11-19 14:15:00,0.466285,0.466649,0.460878,0.461301,1218.64574805
2025-11-19 14:30:00,0.461343,0.466,0.461343,0.465748,4184.96049622
2025-11-19 14:45:00,0.466439,0.466439,0.4636,0.465991,30988.79677485
2025-11-19 15:00:00,0.466033,0.472847,0.466033,0.472092,3510.48030653
2025-11-19 15:15:00,0.471026,0.472481,0.462682,0.464987,2462.18517337
2025-11-19 15:30:00,0.464975,0.464975,0.460827,0.460827,2592.01156412
2025-11-19 15:45:00,0.461773,0.461773,0.456545,0.45661,18026.42304921
2025-11-19 16:00:00,0.456677,0.459607,0.456058,0.457778,10692.30610477
2025-11-19 16:15:00,0.457607,0.457607,0.451482,0.452942,6987.42779046
2025-11-19 16:30:00,0.452235,0.453154,0.451,0.452478,29489.45463749
2025-11-19 16:45:00,0.452103,0.452128,0.449262,0.449457,16078.66187127
2025-11-19 17:00:00,0.450622,0.451636,0.443447,0.444058,32299.06893985
2025-11-19 17:15:00,0.444065,0.44707,0.443091,0.44707,53866.78012608
2025-11-19 17:30:00,0.446274,0.447626,0.440663,0.445898,51035.0425046
2025-11-19 17:45:00,0.445858,0.447139,0.443739,0.446324,3301.43334425
2025-11-19 18:00:00,0.445908,0.448287,0.445173,0.447665,2933.93329586
2025-11-19 18:15:00,0.447625,0.447625,0.43916,0.439866,2451.20526658
2025-11-19 18:30:00,0.440318,0.442438,0.439974,0.442438,1196.68814579
2025-11-19 18:45:00,0.439772,0.441538,0.438622,0.441,12784.02299816
2025-11-19 19:00:00,0.441599,0.442324,0.439962,0.440647,27288.40476433
2025-11-19 19:15:00,0.440647,0.441692,0.439826,0.439952,6396.49231815
2025-11-19 19:30:00,0.439951,0.440832,0.439102,0.440832,991.09720771
2025-11-19 19:45:00,0.440228,0.442902,0.439913,0.442015,809.08723289
2025-11-19 20:00:00,0.441496,0.442914,0.440946,0.442893,878.87173965
2025-11-19 20:15:00,0.442387,0.444199,0.441911,0.444199,2575.38589767
2025-11-19 20:30:00,0.444413,0.44666,0.443378,0.444698,1302.53802404
2025-11-19 20:45:00,0.44563,0.450226,0.445092,0.450226,1566.09243942
2025-11-19 21:00:00,0.450683,0.452722,0.449695,0.450087,4671.36058926
2025-11-19 21:15:00,0.451092,0.459976,0.451092,0.457497,4770.96324625
2025-11-19 21:30:00,0.455544,0.458128,0.455544,0.456879,778.12769974
2025-11-19 21:45:00,0.457953,0.460458,0.457953,0.460327,1488.40834376
2025-11-19 22:00:00,0.459571,0.459571,0.456958,0.457293,5436.01424485
2025-11-19 22:15:00,0.456707,0.4583,0.455457,0.4583,3427.84500427
2025-11-19 22:30:00,0.45826,0.458385,0.457033,0.457664,1549.72163068
2025-11-19 22:45:00,0.458305,0.458305,0.457176,0.457746,9053.56378068
2025-11-19 23:00:00,0.457738,0.463774,0.457717,0.463072,3576.06261517
2025-11-19 23:15:00,0.463514,0.464033,0.462665,0.463155,754.63413089
2025-11-19 23:30:00,0.462374,0.463329,0.462273,0.463168,1300.94112672
2025-11-19 23:45:00,0.462488,0.464052,0.462474,0.464052,28794.48122254
2025-11-20 00:00:00,0.463977,0.463977,0.461982,0.462566,6250.07046925
2025-11-20 00:15:00,0.463221,0.465264,0.463221,0.464321,1456.37339991
2025-11-20 00:30:00,0.464442,0.465811,0.464342,0.464342,606.52749894
2025-11-20 00:45:00,0.46492,0.465157,0.462939,0.462952,454.00001415
2025-11-20 01:00:00,0.462562,0.465895,0.462562,0.465519,1770.54392626
2025-11-20 01:15:00,0.464835,0.465859,0.464835,0.464899,2693.31234486
2025-11-20 01:30:00,0.464853,0.467102,0.464853,0.467102,592.24554762
2025-11-20 01:45:00,0.466886,0.467032,0.466485,0.467032,1135.83763503
2025-11-20 02:00:00,0.466267,0.469323,0.466267,0.468235,2121.51287418
2025-11-20 02:15:00,0.468326,0.468326,0.466484,0.467564,270.69332313
2025-11-20 02:30:00,0.467683,0.468533,0.46749,0.468533,346.753705
2025-11-20 02:45:00,0.467445,0.46851,0.467445,0.46851,437.896263
2025-11-20 03:00:00,0.468476,0.468477,0.467424,0.467424,1254.43567924
2025-11-20 03:15:00,0.467859,0.468371,0.4664,0.4664,12468.38864113
2025-11-20 03:30:00,0.466518,0.467368,0.466282,0.466708,2208.38678676
2025-11-20 03:45:00,0.466699,0.467377,0.466699,0.466718,954.8788986
2025-11-20 04:00:00,0.466706,0.466706,0.466678,0.466678,121.110114
2025-11-20 04:15:00,0.467495,0.467495,0.465259,0.465259,21842.00186809
2025-11-20 04:30:00,0.464447,0.464912,0.464412,0.464764,1172.3
2025-11-20 04:45:00,0.464626,0.468799,0.464626,0.468799,484.91692126
2025-11-20 05:00:00,0.469304,0.470073,0.46825,0.468421,23690.36254514
2025-11-20 05:15:00,0.46835,0.468431,0.467326,0.467396,8006.82846207
2025-11-20 05:30:00,0.467396,0.467396,0.467396,0.467396,0.0
2025-11-20 05:45:00,0.466238,0.46716,0.466238,0.46716,1300.0
2025-11-20 06:00:00,0.467654,0.468324,0.467654,0.468216,409.3894203
2025-11-20 06:15:00,0.468115,0.468115,0.467624,0.467624,3200.38948959
2025-11-20 06:30:00,0.466578,0.466578,0.465225,0.465225,3739.9900068
2025-11-20 06:45:00,0.465204,0.465487,0.463865,0.464674,361.1550436
2025-11-20 07:00:00,0.465607,0.467039,0.465607,0.467039,334.59203725
2025-11-20 07:15:00,0.467102,0.467775,0.466805,0.467712,1012.32817686
2025-11-20 07:30:00,0.469008,0.469322,0.469008,0.469322,2473.7581792
2025-11-20 07:45:00,0.470433,0.470433,0.47017,0.47017,329.66382056
2025-11-20 08:00:00,0.470448,0.470597,0.469342,0.469342,910.63180823
2025-11-20 08:15:00,0.468417,0.469424,0.468417,0.469287,2231.12863025
2025-11-20 08:30:00,0.469577,0.469577,0.468785,0.468785,6128.36440591
2025-11-20 08:45:00,0.468401,0.468918,0.468261,0.468918,242.70484004
2025-11-20 09:00:00,0.468918,0.468918,0.468918,0.468918,0.0
2025-11-20 09:15:00,0.468487,0.468487,0.467076,0.467174,4700.70670552
2025-11-20 09:30:00,0.466644,0.468009,0.466644,0.468009,2622.44323689
2025-11-20 09:45:00,0.467502,0.467502,0.4659,0.466625,2244.19150129
2025-11-20 10:00:00,0.466298,0.466298,0.464399,0.464399,300.0
2025-11-20 10:15:00,0.464729,0.466965,0.464729,0.466965,2232.16735043
2025-11-20 10:30:00,0.466893,0.466893,0.464963,0.464963,565.29111202
2025-11-20 10:45:00,0.465527,0.465527,0.465527,0.465527,100.0
2025-11-20 11:00:00,0.465527,0.465527,0.465527,0.465527,0.0
2025-11-20 11:15:00,0.466067,0.466331,0.464374,0.464556,5393.12942125
2025-11-20 11:30:00,0.464604,0.465501,0.464604,0.465501,300.0
2025-11-20 11:45:00,0.465501,0.465501,0.465501,0.465501,0.0
2025-11-20 12:00:00,0.466204,0.466447,0.46477,0.46477,2073.84861137
2025-11-20 12:15:00,0.464756,0.466549,0.464728,0.466549,884.36392966
2025-11-20 12:30:00,0.467382,0.467529,0.467323,0.467323,1351.26193351
2025-11-20 12:45:00,0.466588,0.470374,0.466588,0.470374,1432.21010232
2025-11-20 13:00:00,0.469539,0.469539,0.468154,0.469194,4020.88336126
2025-11-20 13:15:00,0.469216,0.469216,0.466393,0.467324,4109.15768988
2025-11-20 13:30:00,0.469222,0.470105,0.466334,0.467728,6590.07788791
2025-11-20 13:45:00,0.465396,0.468123,0.465396,0.46797,1348.38136359
2025-11-20 14:00:00,0.465596,0.465596,0.459557,0.460914,2178.22537286
2025-11-20 14:15:00,0.460351,0.46632,0.459593,0.46632,2344.862124
2025-11-20 14:30:00,0.466228,0.468399,0.463641,0.465097,4376.19921664
2025-11-20 14:45:00,0.463597,0.46608,0.463328,0.465342,1042.90990639
2025-11-20 15:00:00,0.463207,0.463208,0.460271,0.460271,926.42932264
2025-11-20 15:15:00,0.460087,0.462774,0.459573,0.461734,2012.69533863
2025-11-20 15:30:00,0.460934,0.461475,0.459125,0.460498,1314.09764277
2025-11-20 15:45:00,0.460154,0.460191,0.455378,0.455772,2012.44634442
2025-11-20 16:00:00,0.455674,0.455674,0.443525,0.443927,111934.10552318
2025-11-20 16:15:00,0.443927,0.447293,0.439133,0.44342,8189.36473281
2025-11-20 16:30:00,0.443135,0.443421,0.439642,0.439925,3107.80319751
2025-11-20 16:45:00,0.439057,0.441043,0.437047,0.438301,3930.20849533
2025-11-20 17:00:00,0.439316,0.440761,0.4329,0.433599,95715.45064996
2025-11-20 17:15:00,0.431886,0.43484,0.430774,0.431877,134080.80058898
2025-11-20 17:30:00,0.433047,0.434447,0.430575,0.432026,10757.18441007
2025-11-20 17:45:00,0.432026,0.433954,0.431042,0.433652,7496.6754046
2025-11-20 18:00:00,0.433982,0.436787,0.432089,0.436655,104249.01159465
2025-11-20 18:15:00,0.437009,0.437009,0.43329,0.43329,1603.41380469
2025-11-20 18:30:00,0.433195,0.433864,0.431518,0.432345,6351.71587566
2025-11-20 18:45:00,0.432353,0.432353,0.430484,0.430914,913.50102826
2025-11-20 19:00:00,0.430981,0.432347,0.429452,0.432347,65021.47315595
2025-11-20 19:15:00,0.431082,0.435588,0.431082,0.435407,41425.6234269
2025-11-20 19:30:00,0.43388,0.434133,0.432246,0.433221,66978.44191744
2025-11-20 19:45:00,0.433222,0.436096,0.433222,0.436096,2373.46600716
2025-11-20 20:00:00,0.435861,0.435861,0.433706,0.433706,116.000007
2025-11-20 20:15:00,0.431193,0.435549,0.431193,0.435549,101187.10695728
2025-11-20 20:30:00,0.435549,0.436731,0.433713,0.433733,3883.30602871
2025-11-20 20:45:00,0.435066,0.435694,0.434577,0.434825,701.06004217
2025-11-20 21:00:00,0.434588,0.436994,0.434588,0.436349,780.71603621
2025-11-20 21:15:00,0.436781,0.441896,0.436781,0.439203,40709.24211329
2025-11-20 21:30:00,0.43865,0.440469,0.438649,0.440449,1492.33192696
2025-11-20 21:45:00,0.440597,0.440837,0.43814,0.43814,990.29681369
2025-11-20 22:00:00,0.438516,0.442859,0.438516,0.441958,1419.45691775
2025-11-20 22:15:00,0.442902,0.444867,0.44268,0.444062,1443.3788404
2025-11-20 22:30:00,0.444309,0.444309,0.440502,0.442421,1680.02976362
2025-11-20 22:45:00,0.441991,0.442646,0.44187,0.44223,2584.3684733
2025-11-20 23:00:00,0.443006,0.443006,0.437774,0.439051,12528.26287629
2025-11-20 23:15:00,0.438702,0.438798,0.43654,0.436787,920.0
2025-11-20 23:30:00,0.436639,0.437247,0.432983,0.435117,3009.43185899
2025-11-20 23:45:00,0.434095,0.434813,0.432,0.432,101420.855135
2025-11-21 00:00:00,0.43237,0.43527,0.432123,0.435121,3771.92928324
2025-11-21 00:15:00,0.436347,0.436347,0.434797,0.435859,2343.99089604
2025-11-21 00:30:00,0.435472,0.436727,0.434103,0.43604,1333.3061238
2025-11-21 00:45:00,0.435785,0.436706,0.435785,0.436706,300.0
2025-11-21 01:00:00,0.436176,0.437753,0.436176,0.437448,23551.91829312
2025-11-21 01:15:00,0.438006,0.438964,0.435175,0.437925,8380.65036048
2025-11-21 01:30:00,0.438706,0.438706,0.435936,0.437329,1720.81752254
2025-11-21 01:45:00,0.437251,0.437251,0.435175,0.435295,1085.32066062
2025-11-21 02:00:00,0.435175,0.435237,0.432243,0.432274,2177.37179224
2025-11-21 02:15:00,0.431635,0.434216,0.430584,0.433397,7519.89018821
2025-11-21 02:30:00,0.43281,0.43281,0.429066,0.429653,109880.7705425
2025-11-21 02:45:00,0.429653,0.431146,0.427633,0.428852,473475.30595015
2025-11-21 03:00:00,0.429198,0.434213,0.429198,0.431145,35962.23636811
2025-11-21 03:15:00,0.431386,0.431668,0.429122,0.431494,22008.70201853
2025-11-21 03:30:00,0.432084,0.434154,0.430921,0.434154,109712.3944043
2025-11-21 03:45:00,0.433983,0.433983,0.431354,0.431565,11359.81587138
2025-11-21 04:00:00,0.430699,0.430893,0.429029,0.429768,9299.88316282
2025-11-21 04:15:00,0.429768,0.429768,0.428262,0.428713,1828.295517
2025-11-21 04:30:00,0.429229,0.429229,0.423068,0.42807,94808.8631673
2025-11-21 04:45:00,0.428503,0.429641,0.425781,0.428012,47844.00404619
2025-11-21 05:00:00,0.427591,0.429729,0.422981,0.426772,24736.41098032
2025-11-21 05:15:00,0.426938,0.427499,0.42611,0.42646,4224.61982101
2025-11-21 05:30:00,0.426615,0.427129,0.423879,0.424641,41575.2899349
2025-11-21 05:45:00,0.424262,0.42521,0.4232,0.424012,2283.23459946
2025-11-21 06:00:00,0.424551,0.42494,0.422635,0.424498,2730.33727731
2025-11-21 06:15:00,0.424548,0.424548,0.420656,0.420656,4213.78300205
2025-11-21 06:30:00,0.420912,0.422084,0.419576,0.422084,36596.90105624
2025-11-21 06:45:00,0.421982,0.423183,0.421515,0.421924,3411.31316354
2025-11-21 07:00:00,0.421763,0.422522,0.421077,0.421249,3872.55825315
2025-11-21 07:15:00,0.41958,0.419672,0.417794,0.418907,13122.01795811
2025-11-21 07:30:00,0.418439,0.418439,0.393506,0.41063,649870.48477238
2025-11-21 07:45:00,0.41063,0.410812,0.407294,0.40891,45058.95753708
2025-11-21 08:00:00,0.40891,0.416921,0.40891,0.416421,38909.4843955
2025-11-21 08:15:00,0.415444,0.417227,0.415444,0.415782,2220.25621465
2025-11-21 08:30:00,0.415434,0.416483,0.415101,0.415101,356.16640896
2025-11-21 08:45:00,0.412266,0.413259,0.411522,0.412128,1520.63985686
2025-11-21 09:00:00,0.412115,0.414428,0.411659,0.412348,2462.70013081
2025-11-21 09:15:00,0.412214,0.412219,0.407739,0.407739,6023.91349036
2025-11-21 09:30:00,0.407702,0.407702,0.404283,0.404752,7122.5158359
2025-11-21 09:45:00,0.405341,0.405341,0.402918,0.402965,166006.43249139
2025-11-21 10:00:00,0.402965,0.406138,0.400441,0.40376,4599.39622442
2025-11-21 10:15:00,0.401886,0.405826,0.401886,0.403045,236848.41518222
2025-11-21 10:30:00,0.404109,0.406993,0.404109,0.405916,27679.95844934
2025-11-21 10:45:00,0.405079,0.405079,0.404196,0.404925,22708.29365308
2025-11-21 11:00:00,0.403339,0.407669,0.403339,0.406745,29826.80063032
2025-11-21 11:15:00,0.40649,0.407218,0.405824,0.406198,914.88052418
2025-11-21 11:30:00,0.405677,0.406466,0.402334,0.40291,1473.03963967
2025-11-21 11:45:00,0.402467,0.402467,0.398998,0.399031,19610.7531253
2025-11-21 12:00:00,0.398861,0.399221,0.396431,0.397659,8971.17590978
2025-11-21 12:15:00,0.395508,0.395546,0.388509,0.388555,64137.95404119
2025-11-21 12:30:00,0.389555,0.406101,0.389555,0.405822,169956.13840778
2025-11-21 12:45:00,0.405859,0.407825,0.404258,0.404914,1632.18933722
2025-11-21 13:00:00,0.404585,0.407172,0.402809,0.405382,1769.10071121
2025-11-21 13:15:00,0.405893,0.408649,0.402656,0.402656,917.04705011
2025-11-21 13:30:00,0.402507,0.406102,0.402346,0.406102,1397.4905485
2025-11-21 13:45:00,0.407057,0.408237,0.406355,0.407054,73920.11440735
2025-11-21 14:00:00,0.405764,0.40711,0.405191,0.405848,32968.31732069
2025-11-21 14:15:00,0.405554,0.406118,0.403922,0.404627,2347.07049577
2025-11-21 14:30:00,0.40452,0.413696,0.40452,0.411811,24032.50626195
2025-11-21 14:45:00,0.411848,0.413489,0.409336,0.412072,2155.01792745
2025-11-21 15:00:00,0.409664,0.409664,0.407192,0.407192,824.2820779
2025-11-21 15:15:00,0.407575,0.408212,0.404661,0.406115,21432.62076712
2025-11-21 15:30:00,0.405267,0.406358,0.401513,0.402473,19732.75208695
2025-11-21 15:45:00,0.402649,0.40393,0.4,0.401689,4290.17175758
2025-11-21 16:00:00,0.402012,0.402286,0.397756,0.400266,14812.24108983
2025-11-21 16:15:00,0.400942,0.40149,0.396765,0.40149,5530.73593825
2025-11-21 16:30:00,0.401859,0.405215,0.400657,0.403931,1667.2055782
2025-11-21 16:45:00,0.400887,0.412544,0.400619,0.412544,42768.70087697
2025-11-21 17:00:00,0.412262,0.416011,0.411814,0.415086,169438.23062017
2025-11-21 17:15:00,0.414574,0.417021,0.414312,0.416165,12492.84881721
2025-11-21 17:30:00,0.416509,0.417412,0.415439,0.415601,2731.80387356
2025-11-21 17:45:00,0.415698,0.416771,0.413404,0.413638,13635.31840398
2025-11-21 18:00:00,0.413675,0.413675,0.406167,0.406167,800.0
2025-11-21 18:15:00,0.406122,0.408855,0.405208,0.408855,1601.61783097
2025-11-21 18:30:00,0.408081,0.414174,0.408081,0.412942,2422.99004151
2025-11-21 18:45:00,0.412674,0.416539,0.412673,0.413493,1592.39531279
2025-11-21 19:00:00,0.41382,0.414453,0.4125,0.4125,36254.31009065
2025-11-21 19:15:00,0.41205,0.414665,0.411243,0.414626,11553.21881135
2025-11-21 19:30:00,0.412587,0.412985,0.409605,0.410316,48696.80582172
2025-11-21 19:45:00,0.409948,0.410299,0.408702,0.409992,5598.72570234
2025-11-21 20:00:00,0.41045,0.41045,0.407164,0.408757,1000.7785704
2025-11-21 20:15:00,0.408451,0.408451,0.402285,0.4025,13780.91515376
2025-11-21 20:30:00,0.402466,0.40637,0.402466,0.40637,11290.69651159
2025-11-21 20:45:00,0.406088,0.407357,0.405714,0.406786,1559.51609789
2025-11-21 21:00:00,0.406222,0.406948,0.405235,0.406942,1300.0
2025-11-21 21:15:00,0.406979,0.412102,0.406378,0.411969,1788.16973484
2025-11-21 21:30:00,0.41101,0.413825,0.41101,0.413616,946.07140504
2025-11-21 21:45:00,0.413497,0.414231,0.411873,0.411873,1534.0220161
2025-11-21 22:00:00,0.412803,0.41365,0.412039,0.412039,803.94253849
2025-11-21 22:15:00,0.412287,0.412948,0.408589,0.409219,12061.04185679
2025-11-21 22:30:00,0.405469,0.406613,0.404545,0.405527,5716.3306164
2025-11-21 22:45:00,0.406763,0.406763,0.401,0.401,2488.08347414
2025-11-21 23:00:00,0.400481,0.401951,0.398205,0.401735,5227.84349195
2025-11-21 23:15:00,0.404092,0.408754,0.404092,0.408754,1565.31226104
2025-11-21 23:30:00,0.409679,0.410658,0.408852,0.410658,1015.52018106
2025-11-21 23:45:00,0.410712,0.410712,0.409215,0.409613,12995.77927124
2025-11-22 00:00:00,0.409557,0.411111,0.408721,0.409781,8999.40258398
2025-11-22 00:15:00,0.410695,0.410695,0.405854,0.405854,1922.73696284
2025-11-22 00:30:00,0.40653,0.409036,0.40653,0.408704,500.0
2025-11-22 00:45:00,0.408879,0.408993,0.407601,0.40794,12845.613447
2025-11-22 01:00:00,0.408843,0.409814,0.408704,0.408884,536.32568153
2025-11-22 01:15:00,0.410309,0.410867,0.40954,0.410328,4917.727497
2025-11-22 01:30:00,0.411975,0.412994,0.411224,0.411224,7732.24733278
2025-11-22 01:45:00,0.409587,0.411577,0.409571,0.411087,927.501794
2025-11-22 02:00:00,0.411461,0.41166,0.409077,0.409077,17770.07720217
2025-11-22 02:15:00,0.409046,0.409538,0.407965,0.408163,15469.82155775
2025-11-22 02:30:00,0.408129,0.408129,0.406173,0.406173,600.0
2025-11-22 02:45:00,0.405924,0.407477,0.405924,0.407333,402.52816342
2025-11-22 03:00:00,0.407279,0.40851,0.406611,0.408426,1030.13664591
2025-11-22 03:15:00,0.408692,0.408692,0.406378,0.407226,739.2187
2025-11-22 03:30:00,0.407409,0.407409,0.405993,0.406853,500.0
2025-11-22 03:45:00,0.407073,0.407073,0.405974,0.406862,532.095325
2025-11-22 04:00:00,0.407347,0.407347,0.403454,0.403628,596.5863
2025-11-22 04:15:00,0.401206,0.402507,0.400001,0.40156,2790.65784856
2025-11-22 04:30:00,0.401769,0.402202,0.399127,0.399411,1861.42936277
2025-11-22 04:45:00,0.399257,0.40388,0.399257,0.40289,1043.19726289
2025-11-22 05:00:00,0.403907,0.404607,0.401,0.4025,1117126.51538421
2025-11-22 05:15:00,0.401165,0.401165,0.398762,0.400448,194849.1799314
2025-11-22 05:30:00,0.40104,0.40104,0.398046,0.398046,853.14051999
2025-11-22 05:45:00,0.399716,0.401848,0.399434,0.401561,1473.45953392
2025-11-22 06:00:00,0.401558,0.401558,0.399029,0.400387,1067.96695845
2025-11-22 06:15:00,0.401331,0.403991,0.401255,0.403218,775.92790421
2025-11-22 06:30:00,0.404656,0.406372,0.404567,0.404567,664.09505758
2025-11-22 06:45:00,0.404729,0.405952,0.404629,0.405341,696.487046
2025-11-22 07:00:00,0.405576,0.405576,0.403831,0.404014,530.9
2025-11-22 07:15:00,0.404524,0.406364,0.404003,0.405345,3261.66564877
2025-11-22 07:30:00,0.405041,0.405655,0.404382,0.405095,659.91739136
2025-11-22 07:45:00,0.405711,0.405825,0.40487,0.405819,9565.778994
2025-11-22 08:00:00,0.405818,0.405818,0.404596,0.405188,900.0
2025-11-22 08:15:00,0.40522,0.405331,0.400648,0.400788,3820.65878875
2025-11-22 08:30:00,0.400769,0.400769,0.397603,0.397603,4629.70140914
2025-11-22 08:45:00,0.398226,0.399296,0.398152,0.398794,976.34155405
2025-11-22 09:00:00,0.398424,0.40008,0.398319,0.40008,2179.32574932
2025-11-22 09:15:00,0.399825,0.399825,0.396012,0.396932,4050.11430608
2025-11-22 09:30:00,0.398399,0.40232,0.398399,0.400566,2074.67842647
2025-11-22 09:45:00,0.399925,0.40069,0.399738,0.399789,1010.3565465
2025-11-22 10:00:00,0.399964,0.399964,0.399964,0.399964,100.0
2025-11-22 10:15:00,0.401699,0.401699,0.397645,0.397762,1479.68864734
2025-11-22 10:30:00,0.398593,0.399192,0.398246,0.398246,1332.81897892
2025-11-22 10:45:00,0.398338,0.398764,0.397578,0.398101,400.0
2025-11-22 11:00:00,0.3984,0.399977,0.39759,0.399977,1663.76544861
2025-11-22 11:15:00,0.401871,0.401871,0.400999,0.401821,400.0
2025-11-22 11:30:00,0.403109,0.403633,0.402308,0.402308,500.0
2025-11-22 11:45:00,0.40241,0.40254,0.402251,0.402251,431.1
2025-11-22 12:00:00,0.401763,0.401763,0.399919,0.399919,410.34878875
2025-11-22 12:15:00,0.398159,0.39864,0.398159,0.398389,1020.66654645
2025-11-22 12:30:00,0.398006,0.398344,0.398006,0.398067,570.01626065
2025-11-22 12:45:00,0.397073,0.397967,0.396709,0.396709,350.36857202
2025-11-22 13:00:00,0.396836,0.397582,0.394164,0.396515,5648.20968801
2025-11-22 13:15:00,0.39614,0.39614,0.392786,0.392786,1157.64474357
2025-11-22 13:30:00,0.392765,0.393524,0.391198,0.392007,5510.50171118
2025-11-22 13:45:00,0.392436,0.394515,0.39237,0.393225,3955.19136993
2025-11-22 14:00:00,0.393225,0.397298,0.393225,0.397298,21236.31179571
2025-11-22 14:15:00,0.398026,0.398349,0.397241,0.397671,3938.78203174
2025-11-22 14:30:00,0.398247,0.399288,0.397622,0.398657,2520.20979611
2025-11-22 14:45:00,0.396491,0.398677,0.396151,0.398595,1870.4574556
2025-11-22 15:00:00,0.398754,0.398972,0.397831,0.397831,2447.88500667
2025-11-22 15:15:00,0.397748,0.400779,0.397748,0.400298,25415.06040285
2025-11-22 15:30:00,0.399918,0.400167,0.396001,0.396001,6840.72204906
2025-11-22 15:45:00,0.39631,0.398665,0.396208,0.398665,2068.48052337
2025-11-22 16:00:00,0.398488,0.400925,0.397971,0.400925,5231.10097844
2025-11-22 16:15:00,0.402052,0.402223,0.401355,0.401997,3608.33914086
2025-11-22 16:30:00,0.401266,0.402554,0.400285,0.402554,558.56533264
2025-11-22 16:45:00,0.403132,0.403132,0.40129,0.402293,1268.12361584
